id,time,values,aqi,pollution
10,2023:03:14 18:07:43,192.3,242,Very unhealthy
01,2023:03:14 18:08:33,402.0,426,Extremely hazardous
02,2023:03:14 18:08:33,366.8,408,Extremely hazardous
03,2023:03:14 18:08:33,453.8,452,Extremely hazardous
04,2023:03:14 18:08:33,428.7,439,Extremely hazardous
05,2023:03:14 18:08:33,455.5,453,Extremely hazardous
06,2023:03:14 18:08:33,34.1,97,Moderate
07,2023:03:14 18:08:33,301.1,351,Hazardous
08,2023:03:14 18:08:33,78.7,162,Unhealthy
09,2023:03:14 18:08:33,269.3,319,Hazardous
10,2023:03:14 18:08:33,181.8,231,Very unhealthy
01,2023:03:14 18:09:23,439.2,444,Extremely hazardous
02,2023:03:14 18:09:23,378.5,414,Extremely hazardous
03,2023:03:14 18:09:23,283.8,333,Hazardous
04,2023:03:14 18:09:23,45.3,125,Slightly unhealthy
05,2023:03:14 18:09:23,255.6,305,Hazardous
06,2023:03:14 18:09:23,66.4,156,Unhealthy
07,2023:03:14 18:09:23,112.0,180,Unhealthy
08,2023:03:14 18:09:23,15.8,58,Moderate
09,2023:03:14 18:09:23,399.9,425,Extremely hazardous
10,2023:03:14 18:09:23,297.6,347,Hazardous
01,2023:03:14 18:10:13,533.4,491,Extremely hazardous
02,2023:03:14 18:10:13,192.3,242,Very unhealthy
03,2023:03:14 18:10:13,402.0,426,Extremely hazardous
04,2023:03:14 18:10:13,366.8,408,Extremely hazardous
05,2023:03:14 18:10:13,453.8,452,Extremely hazardous
06,2023:03:14 18:10:13,428.7,439,Extremely hazardous
07,2023:03:14 18:10:13,455.5,453,Extremely hazardous
08,2023:03:14 18:10:13,34.1,97,Moderate
09,2023:03:14 18:10:13,301.1,351,Hazardous
10,2023:03:14 18:10:13,78.7,162,Unhealthy
01,2023:03:14 18:11:03,269.3,319,Hazardous
02,2023:03:14 18:11:03,181.8,231,Very unhealthy
03,2023:03:14 18:11:03,439.2,444,Extremely hazardous
04,2023:03:14 18:11:03,378.5,414,Extremely hazardous
05,2023:03:14 18:11:03,283.8,333,Hazardous
06,2023:03:14 18:11:03,45.3,125,Slightly unhealthy
07,2023:03:14 18:11:03,255.6,305,Hazardous
08,2023:03:14 18:11:03,66.4,156,Unhealthy
09,2023:03:14 18:11:03,112.0,180,Unhealthy
10,2023:03:14 18:11:03,15.8,58,Moderate
01,2023:03:14 18:11:53,399.9,425,Extremely hazardous
02,2023:03:14 18:11:53,297.6,347,Hazardous
03,2023:03:14 18:11:53,533.4,491,Extremely hazardous
04,2023:03:14 18:11:53,192.3,242,Very unhealthy
05,2023:03:14 18:11:53,402.0,426,Extremely hazardous
06,2023:03:14 18:11:53,366.8,408,Extremely hazardous
07,2023:03:14 18:11:53,453.8,452,Extremely hazardous
08,2023:03:14 18:11:53,428.7,439,Extremely hazardous
09,2023:03:14 18:11:53,455.5,453,Extremely hazardous
10,2023:03:14 18:11:53,34.1,97,Moderate
01,2023:03:14 18:12:43,301.1,351,Hazardous
02,2023:03:14 18:12:43,78.7,162,Unhealthy
03,2023:03:14 18:12:43,269.3,319,Hazardous
04,2023:03:14 18:12:43,181.8,231,Very unhealthy
05,2023:03:14 18:12:43,439.2,444,Extremely hazardous
06,2023:03:14 18:12:43,378.5,414,Extremely hazardous
07,2023:03:14 18:12:43,283.8,333,Hazardous
08,2023:03:14 18:12:43,45.3,125,Slightly unhealthy
09,2023:03:14 18:12:43,255.6,305,Hazardous
10,2023:03:14 18:12:43,66.4,156,Unhealthy
01,2023:03:14 18:13:33,112.0,180,Unhealthy
02,2023:03:14 18:13:33,15.8,58,Moderate
03,2023:03:14 18:13:33,399.9,425,Extremely hazardous
04,2023:03:14 18:13:33,297.6,347,Hazardous
05,2023:03:14 18:13:33,533.4,491,Extremely hazardous
06,2023:03:14 18:13:33,192.3,242,Very unhealthy
07,2023:03:14 18:13:33,402.0,426,Extremely hazardous
08,2023:03:14 18:13:33,366.8,408,Extremely hazardous
09,2023:03:14 18:13:33,453.8,452,Extremely hazardous
10,2023:03:14 18:13:33,428.7,439,Extremely hazardous
01,2023:03:14 18:14:23,455.5,453,Extremely hazardous
02,2023:03:14 18:14:23,34.1,97,Moderate
03,2023:03:14 18:14:23,301.1,351,Hazardous
04,2023:03:14 18:14:23,78.7,162,Unhealthy
05,2023:03:14 18:14:23,269.3,319,Hazardous
06,2023:03:14 18:14:23,181.8,231,Very unhealthy
07,2023:03:14 18:14:23,439.2,444,Extremely hazardous
08,2023:03:14 18:14:23,378.5,414,Extremely hazardous
09,2023:03:14 18:14:23,283.8,333,Hazardous
10,2023:03:14 18:14:23,45.3,125,Slightly unhealthy
01,2023:03:14 18:15:13,255.6,305,Hazardous
02,2023:03:14 18:15:13,66.4,156,Unhealthy
03,2023:03:14 18:15:13,112.0,180,Unhealthy
04,2023:03:14 18:15:13,15.8,58,Moderate
05,2023:03:14 18:15:13,399.9,425,Extremely hazardous
06,2023:03:14 18:15:13,297.6,347,Hazardous
07,2023:03:14 18:15:13,533.4,491,Extremely hazardous
08,2023:03:14 18:15:13,192.3,242,Very unhealthy
09,2023:03:14 18:15:13,402.0,426,Extremely hazardous
10,2023:03:14 18:15:13,366.8,408,Extremely hazardous
01,2023:03:14 18:16:03,453.8,452,Extremely hazardous
02,2023:03:14 18:16:03,428.7,439,Extremely hazardous
03,2023:03:14 18:16:03,455.5,453,Extremely hazardous
04,2023:03:14 18:16:03,34.1,97,Moderate
05,2023:03:14 18:16:03,301.1,351,Hazardous
06,2023:03:14 18:16:03,78.7,162,Unhealthy
07,2023:03:14 18:16:03,269.3,319,Hazardous
08,2023:03:14 18:16:03,181.8,231,Very unhealthy
09,2023:03:14 18:16:03,439.2,444,Extremely hazardous
10,2023:03:14 18:16:03,378.5,414,Extremely hazardous
01,2023:03:14 18:16:53,283.8,333,Hazardous
02,2023:03:14 18:16:53,45.3,125,Slightly unhealthy
03,2023:03:14 18:16:53,255.6,305,Hazardous
04,2023:03:14 18:16:53,66.4,156,Unhealthy
05,2023:03:14 18:16:53,112.0,180,Unhealthy
06,2023:03:14 18:16:53,15.8,58,Moderate
07,2023:03:14 18:16:53,399.9,425,Extremely hazardous
08,2023:03:14 18:16:53,297.6,347,Hazardous
09,2023:03:14 18:16:53,533.4,491,Extremely hazardous
10,2023:03:14 18:16:53,192.3,242,Very unhealthy
01,2023:03:14 18:17:43,402.0,426,Extremely hazardous
02,2023:03:14 18:17:43,366.8,408,Extremely hazardous
03,2023:03:14 18:17:43,453.8,452,Extremely hazardous
04,2023:03:14 18:17:43,428.7,439,Extremely hazardous
05,2023:03:14 18:17:43,455.5,453,Extremely hazardous
06,2023:03:14 18:17:43,34.1,97,Moderate
07,2023:03:14 18:17:43,301.1,351,Hazardous
08,2023:03:14 18:17:43,78.7,162,Unhealthy
09,2023:03:14 18:17:43,269.3,319,Hazardous
10,2023:03:14 18:17:43,181.8,231,Very unhealthy
01,2023:03:14 18:18:33,439.2,444,Extremely hazardous
02,2023:03:14 18:18:33,378.5,414,Extremely hazardous
03,2023:03:14 18:18:33,283.8,333,Hazardous
04,2023:03:14 18:18:33,45.3,125,Slightly unhealthy
05,2023:03:14 18:18:33,255.6,305,Hazardous
06,2023:03:14 18:18:33,66.4,156,Unhealthy
07,2023:03:14 18:18:33,112.0,180,Unhealthy
08,2023:03:14 18:18:33,15.8,58,Moderate
09,2023:03:14 18:18:33,399.9,425,Extremely hazardous
10,2023:03:14 18:18:33,297.6,347,Hazardous
01,2023:03:14 18:19:23,533.4,491,Extremely hazardous
02,2023:03:14 18:19:23,192.3,242,Very unhealthy
03,2023:03:14 18:19:23,402.0,426,Extremely hazardous
04,2023:03:14 18:19:23,366.8,408,Extremely hazardous
05,2023:03:14 18:19:23,453.8,452,Extremely hazardous
06,2023:03:14 18:19:23,428.7,439,Extremely hazardous
07,2023:03:14 18:19:23,455.5,453,Extremely hazardous
08,2023:03:14 18:19:23,34.1,97,Moderate
09,2023:03:14 18:19:23,301.1,351,Hazardous
10,2023:03:14 18:19:23,78.7,162,Unhealthy
01,2023:03:14 18:20:13,269.3,319,Hazardous
02,2023:03:14 18:20:13,181.8,231,Very unhealthy
03,2023:03:14 18:20:13,439.2,444,Extremely hazardous
04,2023:03:14 18:20:13,378.5,414,Extremely hazardous
05,2023:03:14 18:20:13,283.8,333,Hazardous
06,2023:03:14 18:20:13,45.3,125,Slightly unhealthy
07,2023:03:14 18:20:13,255.6,305,Hazardous
08,2023:03:14 18:20:13,66.4,156,Unhealthy
09,2023:03:14 18:20:13,112.0,180,Unhealthy
10,2023:03:14 18:20:13,15.8,58,Moderate
01,2023:03:14 18:21:03,399.9,425,Extremely hazardous
02,2023:03:14 18:21:03,297.6,347,Hazardous
03,2023:03:14 18:21:03,533.4,491,Extremely hazardous
04,2023:03:14 18:21:03,192.3,242,Very unhealthy
05,2023:03:14 18:21:03,402.0,426,Extremely hazardous
06,2023:03:14 18:21:03,366.8,408,Extremely hazardous
07,2023:03:14 18:21:03,453.8,452,Extremely hazardous
08,2023:03:14 18:21:03,428.7,439,Extremely hazardous
09,2023:03:14 18:21:03,455.5,453,Extremely hazardous
10,2023:03:14 18:21:03,34.1,97,Moderate
01,2023:03:14 18:21:53,301.1,351,Hazardous
02,2023:03:14 18:21:53,78.7,162,Unhealthy
03,2023:03:14 18:21:53,269.3,319,Hazardous
04,2023:03:14 18:21:53,181.8,231,Very unhealthy
05,2023:03:14 18:21:53,439.2,444,Extremely hazardous
06,2023:03:14 18:21:53,378.5,414,Extremely hazardous
07,2023:03:14 18:21:53,283.8,333,Hazardous
08,2023:03:14 18:21:53,45.3,125,Slightly unhealthy
09,2023:03:14 18:21:53,255.6,305,Hazardous
10,2023:03:14 18:21:53,66.4,156,Unhealthy
01,2023:03:14 18:22:43,112.0,180,Unhealthy
02,2023:03:14 18:22:43,15.8,58,Moderate
03,2023:03:14 18:22:43,399.9,425,Extremely hazardous
04,2023:03:14 18:22:43,297.6,347,Hazardous
05,2023:03:14 18:22:43,533.4,491,Extremely hazardous
06,2023:03:14 18:22:43,192.3,242,Very unhealthy
07,2023:03:14 18:22:43,402.0,426,Extremely hazardous
08,2023:03:14 18:22:43,366.8,408,Extremely hazardous
09,2023:03:14 18:22:43,453.8,452,Extremely hazardous
10,2023:03:14 18:22:43,428.7,439,Extremely hazardous
01,2023:03:14 18:23:33,455.5,453,Extremely hazardous
02,2023:03:14 18:23:33,34.1,97,Moderate
03,2023:03:14 18:23:33,301.1,351,Hazardous
04,2023:03:14 18:23:33,78.7,162,Unhealthy
05,2023:03:14 18:23:33,269.3,319,Hazardous
06,2023:03:14 18:23:33,181.8,231,Very unhealthy
07,2023:03:14 18:23:33,439.2,444,Extremely hazardous
08,2023:03:14 18:23:33,378.5,414,Extremely hazardous
09,2023:03:14 18:23:33,283.8,333,Hazardous
10,2023:03:14 18:23:33,45.3,125,Slightly unhealthy
01,2023:03:14 18:24:23,255.6,305,Hazardous
02,2023:03:14 18:24:23,66.4,156,Unhealthy
03,2023:03:14 18:24:23,112.0,180,Unhealthy
04,2023:03:14 18:24:23,15.8,58,Moderate
05,2023:03:14 18:24:23,399.9,425,Extremely hazardous
06,2023:03:14 18:24:23,297.6,347,Hazardous
07,2023:03:14 18:24:23,533.4,491,Extremely hazardous
08,2023:03:14 18:24:23,192.3,242,Very unhealthy
09,2023:03:14 18:24:23,402.0,426,Extremely hazardous
10,2023:03:14 18:24:23,366.8,408,Extremely hazardous
01,2023:03:14 18:25:13,453.8,452,Extremely hazardous
02,2023:03:14 18:25:13,428.7,439,Extremely hazardous
03,2023:03:14 18:25:13,455.5,453,Extremely hazardous
04,2023:03:14 18:25:13,34.1,97,Moderate
05,2023:03:14 18:25:13,301.1,351,Hazardous
06,2023:03:14 18:25:13,78.7,162,Unhealthy
07,2023:03:14 18:25:13,269.3,319,Hazardous
08,2023:03:14 18:25:13,181.8,231,Very unhealthy
09,2023:03:14 18:25:13,439.2,444,Extremely hazardous
10,2023:03:14 18:25:13,378.5,414,Extremely hazardous
01,2023:03:14 18:26:03,283.8,333,Hazardous
02,2023:03:14 18:26:03,45.3,125,Slightly unhealthy
03,2023:03:14 18:26:03,255.6,305,Hazardous
04,2023:03:14 18:26:03,66.4,156,Unhealthy
05,2023:03:14 18:26:03,112.0,180,Unhealthy
06,2023:03:14 18:26:03,15.8,58,Moderate
07,2023:03:14 18:26:03,399.9,425,Extremely hazardous
08,2023:03:14 18:26:03,297.6,347,Hazardous
09,2023:03:14 18:26:03,533.4,491,Extremely hazardous
10,2023:03:14 18:26:03,192.3,242,Very unhealthy
01,2023:03:14 18:26:53,402.0,426,Extremely hazardous
02,2023:03:14 18:26:53,366.8,408,Extremely hazardous
03,2023:03:14 18:26:53,453.8,452,Extremely hazardous
04,2023:03:14 18:26:53,428.7,439,Extremely hazardous
05,2023:03:14 18:26:53,455.5,453,Extremely hazardous
06,2023:03:14 18:26:53,34.1,97,Moderate
07,2023:03:14 18:26:53,301.1,351,Hazardous
08,2023:03:14 18:26:53,78.7,162,Unhealthy
09,2023:03:14 18:26:53,269.3,319,Hazardous
10,2023:03:14 18:26:53,181.8,231,Very unhealthy
01,2023:03:14 18:27:43,439.2,444,Extremely hazardous
02,2023:03:14 18:27:43,378.5,414,Extremely hazardous
03,2023:03:14 18:27:43,283.8,333,Hazardous
04,2023:03:14 18:27:43,45.3,125,Slightly unhealthy
05,2023:03:14 18:27:43,255.6,305,Hazardous
06,2023:03:14 18:27:43,66.4,156,Unhealthy
07,2023:03:14 18:27:43,112.0,180,Unhealthy
08,2023:03:14 18:27:43,15.8,58,Moderate
09,2023:03:14 18:27:43,399.9,425,Extremely hazardous
10,2023:03:14 18:27:43,297.6,347,Hazardous
01,2023:03:14 18:28:33,533.4,491,Extremely hazardous
02,2023:03:14 18:28:33,192.3,242,Very unhealthy
03,2023:03:14 18:28:33,402.0,426,Extremely hazardous
04,2023:03:14 18:28:33,366.8,408,Extremely hazardous
05,2023:03:14 18:28:33,453.8,452,Extremely hazardous
06,2023:03:14 18:28:33,428.7,439,Extremely hazardous
07,2023:03:14 18:28:33,455.5,453,Extremely hazardous
08,2023:03:14 18:28:33,34.1,97,Moderate
09,2023:03:14 18:28:33,301.1,351,Hazardous
10,2023:03:14 18:28:33,78.7,162,Unhealthy
01,2023:03:14 18:29:23,269.3,319,Hazardous
02,2023:03:14 18:29:23,181.8,231,Very unhealthy
03,2023:03:14 18:29:23,439.2,444,Extremely hazardous
04,2023:03:14 18:29:23,378.5,414,Extremely hazardous
05,2023:03:14 18:29:23,283.8,333,Hazardous
06,2023:03:14 18:29:23,45.3,125,Slightly unhealthy
07,2023:03:14 18:29:23,255.6,305,Hazardous
08,2023:03:14 18:29:23,66.4,156,Unhealthy
09,2023:03:14 18:29:23,112.0,180,Unhealthy
10,2023:03:14 18:29:23,15.8,58,Moderate
01,2023:03:14 18:30:13,399.9,425,Extremely hazardous
02,2023:03:14 18:30:13,297.6,347,Hazardous
03,2023:03:14 18:30:13,533.4,491,Extremely hazardous
04,2023:03:14 18:30:13,192.3,242,Very unhealthy
05,2023:03:14 18:30:13,402.0,426,Extremely hazardous
06,2023:03:14 18:30:13,366.8,408,Extremely hazardous
07,2023:03:14 18:30:13,453.8,452,Extremely hazardous
08,2023:03:14 18:30:13,428.7,439,Extremely hazardous
09,2023:03:14 18:30:13,455.5,453,Extremely hazardous
10,2023:03:14 18:30:13,34.1,97,Moderate
01,2023:03:14 18:31:03,301.1,351,Hazardous
02,2023:03:14 18:31:03,78.7,162,Unhealthy
03,2023:03:14 18:31:03,269.3,319,Hazardous
04,2023:03:14 18:31:03,181.8,231,Very unhealthy
05,2023:03:14 18:31:03,439.2,444,Extremely hazardous
06,2023:03:14 18:31:03,378.5,414,Extremely hazardous
07,2023:03:14 18:31:03,283.8,333,Hazardous
08,2023:03:14 18:31:03,45.3,125,Slightly unhealthy
09,2023:03:14 18:31:03,255.6,305,Hazardous
10,2023:03:14 18:31:03,66.4,156,Unhealthy
01,2023:03:14 18:31:53,112.0,180,Unhealthy
02,2023:03:14 18:31:53,15.8,58,Moderate
03,2023:03:14 18:31:53,399.9,425,Extremely hazardous
04,2023:03:14 18:31:53,297.6,347,Hazardous
05,2023:03:14 18:31:53,533.4,491,Extremely hazardous
06,2023:03:14 18:31:53,192.3,242,Very unhealthy
07,2023:03:14 18:31:53,402.0,426,Extremely hazardous
08,2023:03:14 18:31:53,366.8,408,Extremely hazardous
09,2023:03:14 18:31:53,453.8,452,Extremely hazardous
10,2023:03:14 18:31:53,428.7,439,Extremely hazardous
01,2023:03:14 18:32:43,455.5,453,Extremely hazardous
02,2023:03:14 18:32:43,34.1,97,Moderate
03,2023:03:14 18:32:43,301.1,351,Hazardous
04,2023:03:14 18:32:43,78.7,162,Unhealthy
05,2023:03:14 18:32:43,269.3,319,Hazardous
06,2023:03:14 18:32:43,181.8,231,Very unhealthy
07,2023:03:14 18:32:43,439.2,444,Extremely hazardous
08,2023:03:14 18:32:43,378.5,414,Extremely hazardous
09,2023:03:14 18:32:43,283.8,333,Hazardous
10,2023:03:14 18:32:43,45.3,125,Slightly unhealthy
01,2023:03:14 18:33:33,255.6,305,Hazardous
02,2023:03:14 18:33:33,66.4,156,Unhealthy
03,2023:03:14 18:33:33,112.0,180,Unhealthy
04,2023:03:14 18:33:33,15.8,58,Moderate
05,2023:03:14 18:33:33,399.9,425,Extremely hazardous
06,2023:03:14 18:33:33,297.6,347,Hazardous
07,2023:03:14 18:33:33,533.4,491,Extremely hazardous
08,2023:03:14 18:33:33,192.3,242,Very unhealthy
09,2023:03:14 18:33:33,402.0,426,Extremely hazardous
10,2023:03:14 18:33:33,366.8,408,Extremely hazardous
01,2023:03:14 18:34:23,453.8,452,Extremely hazardous
02,2023:03:14 18:34:23,428.7,439,Extremely hazardous
03,2023:03:14 18:34:23,455.5,453,Extremely hazardous
04,2023:03:14 18:34:23,34.1,97,Moderate
05,2023:03:14 18:34:23,301.1,351,Hazardous
06,2023:03:14 18:34:23,78.7,162,Unhealthy
07,2023:03:14 18:34:23,269.3,319,Hazardous
08,2023:03:14 18:34:23,181.8,231,Very unhealthy
09,2023:03:14 18:34:23,439.2,444,Extremely hazardous
10,2023:03:14 18:34:23,378.5,414,Extremely hazardous
01,2023:03:14 18:35:13,283.8,333,Hazardous
02,2023:03:14 18:35:13,45.3,125,Slightly unhealthy
03,2023:03:14 18:35:13,255.6,305,Hazardous
04,2023:03:14 18:35:13,66.4,156,Unhealthy
05,2023:03:14 18:35:13,112.0,180,Unhealthy
06,2023:03:14 18:35:13,15.8,58,Moderate
07,2023:03:14 18:35:13,399.9,425,Extremely hazardous
08,2023:03:14 18:35:13,297.6,347,Hazardous
09,2023:03:14 18:35:13,533.4,491,Extremely hazardous
10,2023:03:14 18:35:13,192.3,242,Very unhealthy
01,2023:03:14 18:36:03,402.0,426,Extremely hazardous
02,2023:03:14 18:36:03,366.8,408,Extremely hazardous
03,2023:03:14 18:36:03,453.8,452,Extremely hazardous
04,2023:03:14 18:36:03,428.7,439,Extremely hazardous
05,2023:03:14 18:36:03,455.5,453,Extremely hazardous
06,2023:03:14 18:36:03,34.1,97,Moderate
07,2023:03:14 18:36:03,301.1,351,Hazardous
08,2023:03:14 18:36:03,78.7,162,Unhealthy
09,2023:03:14 18:36:03,269.3,319,Hazardous
10,2023:03:14 18:36:03,181.8,231,Very unhealthy
01,2023:03:14 18:36:53,439.2,444,Extremely hazardous
02,2023:03:14 18:36:53,378.5,414,Extremely hazardous
03,2023:03:14 18:36:53,283.8,333,Hazardous
04,2023:03:14 18:36:53,45.3,125,Slightly unhealthy
05,2023:03:14 18:36:53,255.6,305,Hazardous
06,2023:03:14 18:36:53,66.4,156,Unhealthy
07,2023:03:14 18:36:53,112.0,180,Unhealthy
08,2023:03:14 18:36:53,15.8,58,Moderate
09,2023:03:14 18:36:53,399.9,425,Extremely hazardous
10,2023:03:14 18:36:53,297.6,347,Hazardous
01,2023:03:14 18:37:43,533.4,491,Extremely hazardous
02,2023:03:14 18:37:43,192.3,242,Very unhealthy
03,2023:03:14 18:37:43,402.0,426,Extremely hazardous
04,2023:03:14 18:37:43,366.8,408,Extremely hazardous
05,2023:03:14 18:37:43,453.8,452,Extremely hazardous
06,2023:03:14 18:37:43,428.7,439,Extremely hazardous
07,2023:03:14 18:37:43,455.5,453,Extremely hazardous
08,2023:03:14 18:37:43,34.1,97,Moderate
09,2023:03:14 18:37:43,301.1,351,Hazardous
10,2023:03:14 18:37:43,78.7,162,Unhealthy
01,2023:03:14 18:38:33,269.3,319,Hazardous
02,2023:03:14 18:38:33,181.8,231,Very unhealthy
03,2023:03:14 18:38:33,439.2,444,Extremely hazardous
04,2023:03:14 18:38:33,378.5,414,Extremely hazardous
05,2023:03:14 18:38:33,283.8,333,Hazardous
06,2023:03:14 18:38:33,45.3,125,Slightly unhealthy
07,2023:03:14 18:38:33,255.6,305,Hazardous
08,2023:03:14 18:38:33,66.4,156,Unhealthy
09,2023:03:14 18:38:33,112.0,180,Unhealthy
10,2023:03:14 18:38:33,15.8,58,Moderate
01,2023:03:14 18:39:23,399.9,425,Extremely hazardous
02,2023:03:14 18:39:23,297.6,347,Hazardous
03,2023:03:14 18:39:23,533.4,491,Extremely hazardous
04,2023:03:14 18:39:23,192.3,242,Very unhealthy
05,2023:03:14 18:39:23,402.0,426,Extremely hazardous
06,2023:03:14 18:39:23,366.8,408,Extremely hazardous
07,2023:03:14 18:39:23,453.8,452,Extremely hazardous
08,2023:03:14 18:39:23,428.7,439,Extremely hazardous
09,2023:03:14 18:39:23,455.5,453,Extremely hazardous
10,2023:03:14 18:39:23,34.1,97,Moderate
01,2023:03:14 18:40:13,301.1,351,Hazardous
02,2023:03:14 18:40:13,78.7,162,Unhealthy
03,2023:03:14 18:40:13,269.3,319,Hazardous
04,2023:03:14 18:40:13,181.8,231,Very unhealthy
05,2023:03:14 18:40:13,439.2,444,Extremely hazardous
06,2023:03:14 18:40:13,378.5,414,Extremely hazardous
07,2023:03:14 18:40:13,283.8,333,Hazardous
08,2023:03:14 18:40:13,45.3,125,Slightly unhealthy
09,2023:03:14 18:40:13,255.6,305,Hazardous
10,2023:03:14 18:40:13,66.4,156,Unhealthy
01,2023:03:14 18:41:03,112.0,180,Unhealthy
02,2023:03:14 18:41:03,15.8,58,Moderate
03,2023:03:14 18:41:03,399.9,425,Extremely hazardous
04,2023:03:14 18:41:03,297.6,347,Hazardous
05,2023:03:14 18:41:03,533.4,491,Extremely hazardous
06,2023:03:14 18:41:03,192.3,242,Very unhealthy
07,2023:03:14 18:41:03,402.0,426,Extremely hazardous
08,2023:03:14 18:41:03,366.8,408,Extremely hazardous
09,2023:03:14 18:41:03,453.8,452,Extremely hazardous
10,2023:03:14 18:41:03,428.7,439,Extremely hazardous
01,2023:03:14 18:41:53,455.5,453,Extremely hazardous
02,2023:03:14 18:41:53,34.1,97,Moderate
03,2023:03:14 18:41:53,301.1,351,Hazardous
04,2023:03:14 18:41:53,78.7,162,Unhealthy
05,2023:03:14 18:41:53,269.3,319,Hazardous
06,2023:03:14 18:41:53,181.8,231,Very unhealthy
07,2023:03:14 18:41:53,439.2,444,Extremely hazardous
08,2023:03:14 18:41:53,378.5,414,Extremely hazardous
09,2023:03:14 18:41:53,283.8,333,Hazardous
10,2023:03:14 18:41:53,45.3,125,Slightly unhealthy
01,2023:03:14 18:42:43,255.6,305,Hazardous
02,2023:03:14 18:42:43,66.4,156,Unhealthy
03,2023:03:14 18:42:43,112.0,180,Unhealthy
04,2023:03:14 18:42:43,15.8,58,Moderate
05,2023:03:14 18:42:43,399.9,425,Extremely hazardous
06,2023:03:14 18:42:43,297.6,347,Hazardous
07,2023:03:14 18:42:43,533.4,491,Extremely hazardous
08,2023:03:14 18:42:43,192.3,242,Very unhealthy
09,2023:03:14 18:42:43,402.0,426,Extremely hazardous
10,2023:03:14 18:42:43,366.8,408,Extremely hazardous
01,2023:03:14 18:43:33,453.8,452,Extremely hazardous
02,2023:03:14 18:43:33,428.7,439,Extremely hazardous
03,2023:03:14 18:43:33,455.5,453,Extremely hazardous
04,2023:03:14 18:43:33,34.1,97,Moderate
05,2023:03:14 18:43:33,301.1,351,Hazardous
06,2023:03:14 18:43:33,78.7,162,Unhealthy
07,2023:03:14 18:43:33,269.3,319,Hazardous
08,2023:03:14 18:43:33,181.8,231,Very unhealthy
09,2023:03:14 18:43:33,439.2,444,Extremely hazardous
10,2023:03:14 18:43:33,378.5,414,Extremely hazardous
01,2023:03:14 18:44:23,283.8,333,Hazardous
02,2023:03:14 18:44:23,45.3,125,Slightly unhealthy
03,2023:03:14 18:44:23,255.6,305,Hazardous
04,2023:03:14 18:44:23,66.4,156,Unhealthy
05,2023:03:14 18:44:23,112.0,180,Unhealthy
06,2023:03:14 18:44:23,15.8,58,Moderate
07,2023:03:14 18:44:23,399.9,425,Extremely hazardous
08,2023:03:14 18:44:23,297.6,347,Hazardous
09,2023:03:14 18:44:23,533.4,491,Extremely hazardous
10,2023:03:14 18:44:23,192.3,242,Very unhealthy
01,2023:03:14 18:45:13,402.0,426,Extremely hazardous
02,2023:03:14 18:45:13,366.8,408,Extremely hazardous
03,2023:03:14 18:45:13,453.8,452,Extremely hazardous
04,2023:03:14 18:45:13,428.7,439,Extremely hazardous
05,2023:03:14 18:45:13,455.5,453,Extremely hazardous
06,2023:03:14 18:45:13,34.1,97,Moderate
07,2023:03:14 18:45:13,301.1,351,Hazardous
08,2023:03:14 18:45:13,78.7,162,Unhealthy
09,2023:03:14 18:45:13,269.3,319,Hazardous
10,2023:03:14 18:45:13,181.8,231,Very unhealthy
01,2023:03:14 18:46:03,439.2,444,Extremely hazardous
02,2023:03:14 18:46:03,378.5,414,Extremely hazardous
03,2023:03:14 18:46:03,283.8,333,Hazardous
04,2023:03:14 18:46:03,45.3,125,Slightly unhealthy
05,2023:03:14 18:46:03,255.6,305,Hazardous
06,2023:03:14 18:46:03,66.4,156,Unhealthy
07,2023:03:14 18:46:03,112.0,180,Unhealthy
08,2023:03:14 18:46:03,15.8,58,Moderate
